task,task_type,split,metric,model,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm
esol,reg,scaffold,rmse,mat_noattention,mat,0.5103342163223402,0.4994069181587053,25,0.010927298163634955,-0.03362229501619525,0.05547689134346516,0.506241097901147,0.617306362026425,136.0,0.49078595638275146,True,1.0,0.9815719127655029,False,False,False,False
esol,reg,scaffold,mae,svm,mat,0.4856435784970135,0.38952780249215224,25,0.09611577600486125,0.07194345120356876,0.12028810080615374,8.206625282297512,2.0036831045418795e-08,5.0,5.960464477539062e-07,True,1.2022098627251276e-07,3.5762786865234375e-06,True,True,True,True
esol,reg,scaffold,mae,rf,mat,0.6061050611676676,0.3895278024921523,25,0.21657725867551528,0.1724212494938535,0.26073326785717704,10.123050088670025,3.869028625649175e-10,0.0,5.960464477539063e-08,True,2.7083200379544227e-09,4.172325134277344e-07,True,True,True,True
esol,reg,scaffold,mae,gcn,mat,0.3886658838053314,0.38952780249215224,25,-0.0008619186868209461,-0.039106514883842786,0.0373826775102009,-0.04651409388154527,0.9632853889241639,131.0,0.4107651710510254,False,1.0,1.0,False,False,False,False
esol,reg,scaffold,mae,mat_nograph,mat,0.4119367204608537,0.38952780249215224,25,0.02240891796870149,-0.009411534956849096,0.054229370894252074,1.4534593103200797,0.1590483348951905,120.0,0.2634761333465576,True,0.636193339580762,1.0,False,False,False,False
esol,reg,scaffold,mae,mat_nodistance,mat,0.38333746008100184,0.38952780249215224,25,-0.006190342411150498,-0.03669479860452849,0.024314113782227496,-0.418831882049153,0.679063655457279,161.0,0.978915274143219,False,1.0,1.0,False,False,False,False
esol,reg,scaffold,mae,hybrid,mat,0.4563548975544806,0.38952780249215224,25,0.06682709506232833,0.0373361229187568,0.09631806720589986,4.6768327848081235,9.444921923280136e-05,28.0,8.803606033325195e-05,True,0.00047224609616400683,0.00044018030166625977,True,True,True,True
esol,reg,scaffold,mae,mat_noattention,mat,0.38767446663884336,0.38952780249215224,25,-0.001853335853308913,-0.04349342316916749,0.03978675146254966,-0.09186093133866034,0.9275709969914989,149.0,0.7309892177581787,False,1.0,1.0,False,False,False,False
esol,reg,scaffold,r2,svm,mat,0.5013289447918478,0.6662025213138378,25,-0.16487357652199008,-0.22572557112111463,-0.10402158192286552,-5.591966864453415,9.366933602997626e-06,9.0,1.9669532775878906e-06,True,6.556853522098338e-05,1.1801719665527344e-05,True,True,True,True
esol,reg,scaffold,r2,rf,mat,0.18175533987563713,0.6662025213138378,25,-0.4844471814382006,-0.6946619782981848,-0.2742323845782164,-4.756324749208837,7.716374675376305e-05,0.0,5.960464477539063e-08,True,0.00046298248052257835,4.172325134277344e-07,True,True,True,True
esol,reg,scaffold,r2,gcn,mat,0.7024854452940292,0.6662025213138378,25,0.03628292398019147,-0.053396032553041796,0.12596188051342475,0.8350261589699178,0.4119385867769729,128.0,0.3665854334831238,False,0.8238771735539459,1.0,False,False,False,False
esol,reg,scaffold,r2,mat_nograph,mat,0.6095735995799949,0.6662025213138378,25,-0.056628921733842826,-0.1353287130382882,0.02207086957060255,-1.4850909789696252,0.15053724919503192,123.0,0.2996123433113098,True,0.6021489967801277,1.0,False,False,False,False
esol,reg,scaffold,r2,mat_nodistance,mat,0.7094000874782661,0.6662025213138378,25,0.043197566164428415,-0.028357577725069562,0.1147527100539264,1.245967652727762,0.2248024006408368,158.0,0.9158032536506653,False,0.6744072019225105,1.0,False,False,False,False
esol,reg,scaffold,r2,hybrid,mat,0.5716174111221634,0.6662025213138378,25,-0.09458511019167437,-0.1612055350618708,-0.02796468532147793,-2.9302435890551677,0.007319956039533406,28.0,8.803606033325195e-05,True,0.03659978019766703,0.00044018030166625977,True,True,True,True
esol,reg,scaffold,r2,mat_noattention,mat,0.6967942983146338,0.6662025213138378,25,0.030591777000796166,-0.052760989586159435,0.11394454358775177,0.7574832502256653,0.4561337675704208,147.0,0.6915188431739807,False,0.8238771735539459,1.0,False,False,False,False
estrogen-alpha,clf,random,roc_auc,svm,mat,0.9686327944147983,0.9530887183434659,25,0.015544076071332492,0.01249017106438489,0.018597981078280097,10.505040652042158,1.8617942749505036e-10,0.0,5.960464477539063e-08,False,9.308971374752519e-10,4.172325134277344e-07,True,True,True,True
estrogen-alpha,clf,random,roc_auc,rf,mat,0.9680761198910572,0.9530887183434659,25,0.01498740154759143,0.01187269819819282,0.01810210489699004,9.931114789017707,5.625043804651804e-10,0.0,5.960464477539063e-08,False,2.2500175218607215e-09,4.172325134277344e-07,True,True,True,True
estrogen-alpha,clf,random,roc_auc,gcn,mat,0.955969115099853,0.9530887183434659,25,0.002880396756387169,-0.000351860761658294,0.0061126542744326315,1.839224346833703,0.07828664931239772,95.5,0.07141261311243358,False,0.15657329862479544,0.14282522622486715,False,False,False,False
estrogen-alpha,clf,random,roc_auc,hybrid,mat,0.9686539933551463,0.9530887183434659,25,0.015565275011680644,0.012950658890455033,0.018179891132906256,12.286755385296656,7.653674043812016e-12,0.0,5.960464477539063e-08,False,4.592204426287209e-11,4.172325134277344e-07,True,True,True,True
estrogen-alpha,clf,random,roc_auc,mat_nodistance,mat,0.9516469995484869,0.9530887183434659,25,-0.0014417187949789278,-0.0038755769327391953,0.00099213934278134,-1.222569755017571,0.23336301799150694,115.0,0.20993918180465698,True,0.23336301799150694,0.20993918180465698,False,False,False,False
estrogen-alpha,clf,random,roc_auc,mat_noattention,mat,0.9251069941375815,0.9530887183434659,25,-0.027981724205884295,-0.032094250935941405,-0.023869197475827185,-14.042812152030573,4.5220905210745057e-13,0.0,5.960464477539063e-08,True,3.165463364752154e-12,4.172325134277344e-07,True,True,True,True
estrogen-alpha,clf,random,roc_auc,mat_nograph,mat,0.9470412217664442,0.9530887183434659,25,-0.006047496577021678,-0.008719510287384043,-0.003375482866659312,-4.671165959351588,9.58204213409249e-05,18.0,1.5079975128173828e-05,True,0.0002874612640227747,4.5239925384521484e-05,True,True,True,True
estrogen-alpha,clf,random,pr_auc,svm,mat,0.9629774127303935,0.9428429064633286,25,0.020134506267064936,0.015510901775920797,0.024758110758209075,8.987701825119235,3.7863042318705205e-09,0.0,5.960464477539063e-08,False,1.5145216927482082e-08,4.172325134277344e-07,True,True,True,True
estrogen-alpha,clf,random,pr_auc,rf,mat,0.9643294949372573,0.9428429064633286,25,0.021486588473928623,0.016659367265318498,0.026313809682538748,9.186680520572793,2.508653518646743e-09,1.0,1.1920928955078125e-07,False,1.2543267593233713e-08,4.76837158203125e-07,True,True,True,True
estrogen-alpha,clf,random,pr_auc,gcn,mat,0.9457645022405022,0.9428429064633286,25,0.002921595777173609,-0.001852968099327499,0.007696159653674716,1.262916881653685,0.21875167373034443,119.0,0.25210392475128174,False,0.43750334746068886,0.5042078495025635,False,False,False,False
