task,task_type,split,metric,ablation,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm,component,contribution,contribution_ci95_low,contribution_ci95_high
freesolv,reg,random,rmse,mat_noattention,mat,0.4576918850427463,0.3685804545577206,25,0.08911143048502573,0.05964855941307476,0.11857430155697671,6.242329634254525,1.8834150221840818e-06,14.0,6.556510925292969e-06,True,5.6502450665522455e-06,1.9669532775878906e-05,True,True,True,True,self-attention,-0.08911143048502573,-0.11857430155697671,-0.05964855941307476
freesolv,reg,random,mae,mat_nograph,mat,0.2645525202331317,0.2641047468079811,25,0.0004477734251506005,-0.01467766003899887,0.015573206889300072,0.06109966569183171,0.9517858058678994,157.0,0.8948604464530945,True,0.9517858058678994,0.8948604464530945,False,False,False,False,graph structure,-0.0004477734251506005,-0.015573206889300072,0.01467766003899887
freesolv,reg,random,mae,mat_nodistance,mat,0.27130555607958484,0.2641047468079811,25,0.007200809271603771,-0.005948351502827941,0.020349970046035483,1.1302424659008734,0.26954344255732937,111.0,0.17295855283737183,True,0.5390868851146587,0.34591710567474365,False,False,False,False,3D distances,-0.007200809271603771,-0.020349970046035483,0.005948351502827941
freesolv,reg,random,mae,mat_noattention,mat,0.3365992790761243,0.2641047468079811,25,0.07249453226814322,0.053722352233272166,0.09126671230301427,7.970377473270631,3.3699722617599325e-08,3.0,2.980232238769531e-07,True,1.0109916785279798e-07,8.940696716308594e-07,True,True,True,True,self-attention,-0.07249453226814322,-0.09126671230301427,-0.053722352233272166
freesolv,reg,random,r2,mat_nograph,mat,0.8522819693242346,0.8585074805920762,25,-0.006225511267841508,-0.020201485663990357,0.00775046312830734,-0.9193508364352528,0.3670604252227285,149.0,0.7309892177581787,True,0.4330440804001661,1.0,False,False,False,False,graph structure,0.006225511267841508,-0.00775046312830734,0.020201485663990357
freesolv,reg,random,r2,mat_nodistance,mat,0.8494052765593005,0.8585074805920762,25,-0.009102204032775734,-0.023903059232650854,0.005698651167099387,-1.2692527260890378,0.21652204020008306,137.0,0.507703959941864,True,0.4330440804001661,1.0,False,False,False,False,3D distances,0.009102204032775734,-0.005698651167099387,0.023903059232650854
freesolv,reg,random,r2,mat_noattention,mat,0.7793317394398878,0.8585074805920762,25,-0.07917574115218834,-0.11034052695275692,-0.04801095535161975,-5.24344044350379,2.2462909588121775e-05,14.0,6.556510925292969e-06,True,6.738872876436533e-05,1.9669532775878906e-05,True,True,True,True,self-attention,0.07917574115218834,0.04801095535161975,0.11034052695275692
estrogen-beta,clf,scaffold,roc_auc,mat_nograph,mat,0.845431691956035,0.8521335868986831,25,-0.006701894942648074,-0.01733238392516543,0.00392859403986928,-1.3011660474942675,0.2055552890468518,119.0,0.25210392475128174,True,0.40606223409004727,0.5042078495025635,False,False,False,False,graph structure,0.006701894942648074,-0.00392859403986928,0.01733238392516543
estrogen-beta,clf,scaffold,roc_auc,mat_nodistance,mat,0.858320013731049,0.8521335868986831,25,0.006186426832365797,-0.003569965675743413,0.015942819340475006,1.3086965730749622,0.20303111704502363,124.0,0.312333345413208,False,0.40606223409004727,0.5042078495025635,False,False,False,False,3D distances,-0.006186426832365797,-0.015942819340475006,0.003569965675743413
estrogen-beta,clf,scaffold,roc_auc,mat_noattention,mat,0.83330347519413,0.8521335868986831,25,-0.018830111704553273,-0.03286849689607861,-0.004791726513027936,-2.7683697186043483,0.010684544736728183,68.0,0.00963503122329712,True,0.03205363421018455,0.028905093669891357,True,True,True,True,self-attention,0.018830111704553273,0.004791726513027936,0.03286849689607861
estrogen-beta,clf,scaffold,pr_auc,mat_nograph,mat,0.872760141327323,0.8751069633551214,25,-0.0023468220277983497,-0.013601041976918662,0.00890739792132196,-0.43038101525184513,0.6707587168126612,147.0,0.6915188431739807,True,0.6707587168126612,0.6915188431739807,False,False,False,False,graph structure,0.0023468220277983497,-0.00890739792132196,0.013601041976918662
estrogen-beta,clf,scaffold,pr_auc,mat_nodistance,mat,0.8871610515961298,0.8751069633551214,25,0.012054088241008273,0.001590242595267041,0.022517933886749504,2.3775594771392377,0.025741638159917098,95.0,0.0709836483001709,False,0.051483276319834195,0.1419672966003418,True,False,False,False,3D distances,-0.012054088241008273,-0.022517933886749504,-0.001590242595267041
estrogen-beta,clf,scaffold,pr_auc,mat_noattention,mat,0.8422248808965894,0.8751069633551214,25,-0.032882082458532046,-0.04866955932816887,-0.01709460558889522,-4.298678202342754,0.0002471291754420639,40.0,0.0004894733428955078,True,0.0007413875263261916,0.0014684200286865234,True,True,True,True,self-attention,0.032882082458532046,0.01709460558889522,0.04866955932816887
