task,task_type,split,model,metric,n,mean,std,ci95_low,ci95_high,boot_ci95_low,boot_ci95_high,median,min,max
estrogen-alpha,clf,scaffold,hybrid,roc_auc,25,0.9477975113948177,0.017072944184732177,0.9407501464056929,0.9548448763839426,0.9415866450733454,0.9547758953846986,0.946274136044336,0.9171737660581474,0.9823747845708296
estrogen-alpha,clf,scaffold,hybrid,pr_auc,25,0.9399153336995922,0.02438122923962668,0.9298512569079145,0.94997941049127,0.9302534607931293,0.949583359390995,0.9381753897918724,0.8725121456038909,0.9848385129825048
estrogen-alpha,clf,scaffold,hybrid,f1,25,0.8594335504607945,0.03546732546862225,0.844793358056898,0.874073742864691,0.845290838625388,0.8726228724744375,0.8650793650793651,0.7440273037542662,0.9371428571428572
estrogen-alpha,clf,scaffold,mat_nodistance,roc_auc,25,0.9322030778643813,0.019480100817321353,0.9241620874529336,0.940244068275829,0.9249565445049577,0.9397546079218898,0.9330632920328992,0.8928609304298643,0.9694185295043664
estrogen-alpha,clf,scaffold,mat_nodistance,pr_auc,25,0.9165092336960712,0.03299407767808791,0.9028899478036614,0.930128519588481,0.9039460690937918,0.928958138549863,0.9212122679963752,0.8361606179209415,0.9681815100092124
estrogen-alpha,clf,scaffold,mat_nodistance,f1,25,0.8474011928145831,0.037333125264325966,0.8319908361077589,0.8628115495214074,0.8321288355988464,0.8609764006382538,0.8537549407114624,0.7238095238095238,0.902127659574468
estrogen-alpha,clf,scaffold,mat_nograph,roc_auc,25,0.9286746126381309,0.018700992482296133,0.9209552223410854,0.9363940029351764,0.9217692714016812,0.9360860105047932,0.9302325581395348,0.8850360048126134,0.961688236366348
estrogen-alpha,clf,scaffold,mat_nograph,pr_auc,25,0.9120568996397417,0.031215151591399978,0.8991719183456435,0.9249418809338399,0.8997876871484374,0.9242697931769273,0.9196486031946502,0.8264684217234126,0.9571501007123407
estrogen-alpha,clf,scaffold,mat_nograph,f1,25,0.8406752597629032,0.04095694624474051,0.823769063274264,0.8575814562515425,0.8239357468680937,0.8552177957233552,0.848605577689243,0.709832134292566,0.8930581613508443
estrogen-alpha,clf,scaffold,mat,roc_auc,25,0.9369245008403378,0.018847484541928253,0.9291446415930594,0.9447043600876163,0.929559838601174,0.9441253059967782,0.9380831643002028,0.8911945146156622,0.9738843687341542
estrogen-alpha,clf,scaffold,mat,pr_auc,25,0.91946828648722,0.035895159934218,0.904651492695692,0.934285080278748,0.9049154394913673,0.93210584385561,0.9262006322966032,0.7900060853179931,0.972872626962216
estrogen-alpha,clf,scaffold,mat,f1,25,0.8547599923180533,0.04524134474112855,0.8360852830505868,0.8734347015855198,0.8363748563792316,0.8706003276417986,0.8565400843881856,0.7142857142857143,0.9146608315098468
estrogen-alpha,clf,scaffold,mat_noattention,roc_auc,25,0.9120400016776997,0.019203093699673515,0.9041133541845868,0.9199666491708126,0.9043768328893987,0.918975516730799,0.9130406867960524,0.8580736998275793,0.9393162393162392
estrogen-alpha,clf,scaffold,mat_noattention,pr_auc,25,0.8800944215108251,0.044514853353099494,0.8617195931495162,0.898469249872134,0.8613034504187435,0.8957256269284912,0.8948744562459049,0.7273658539902793,0.9289536444891158
estrogen-alpha,clf,scaffold,mat_noattention,f1,25,0.8193324542609838,0.05831704780973274,0.7952603600424037,0.8434045484795638,0.7966294612285834,0.8393766837380596,0.8381742738589212,0.6666666666666666,0.8990825688073395
freesolv,reg,random,rf,rmse,25,0.5884149249147209,0.07844127170248852,0.5560359593469132,0.6207938904825286,0.5601973507938153,0.6188389660151505,0.5689256847583622,0.4951810186221844,0.7896206879003799
freesolv,reg,random,rf,mae,25,0.3941559241508743,0.02735395178246712,0.3828647678031391,0.4054470804986095,0.38411529425057067,0.40508916291196495,0.3884859027668312,0.3520470669321617,0.451053594222967
freesolv,reg,random,rf,r2,25,0.6463604319081564,0.07345724235463758,0.6160387725407769,0.6766820912755359,0.6171486679109279,0.6723219280793049,0.6540013223922994,0.4281714727233637,0.760639181251413
freesolv,reg,random,svm,rmse,25,0.47135323739144735,0.07201045723626302,0.44162878156902746,0.5010776932138672,0.44528242118454686,0.4986733393125987,0.4530175635578516,0.3696031832619018,0.646314572720171
freesolv,reg,random,svm,mae,25,0.2968502365785138,0.027869973248377176,0.2853460770385264,0.3083543961185012,0.28639649275938667,0.3077810044069749,0.2975090107709671,0.2458762328770785,0.3687922042633061
freesolv,reg,random,svm,r2,25,0.7734227463924715,0.051464853124482235,0.7521790991248684,0.7946663936600747,0.7529406716055124,0.7919859518607896,0.7843647854459559,0.6168960078493886,0.8575674052366158
estrogen-beta,clf,random,gcn,roc_auc,25,0.9125133367917155,0.013908464075482246,0.9067722049917469,0.9182544685916841,0.9072935397626153,0.9179317492850861,0.9132004310344828,0.8854023822967921,0.94307762630744
estrogen-beta,clf,random,gcn,pr_auc,25,0.9358880726739167,0.012236288366697231,0.9308371810819783,0.9409389642658551,0.9314589229637098,0.9409163683423881,0.9359633957386362,0.9167433400598824,0.9637793789371176
estrogen-beta,clf,random,gcn,f1,25,0.8654828422156265,0.02396652671052996,0.85558994621461,0.875375738216643,0.8554402670501953,0.8740253596844151,0.8653061224489796,0.7910447761194029,0.8938053097345132
estrogen-beta,clf,random,mat,roc_auc,25,0.8928898937880316,0.01766207008345704,0.8855993495799076,0.9001804379961557,0.8860144024701759,0.8997034875940971,0.8947863730472425,0.8601274501895619,0.9272629310344828
estrogen-beta,clf,random,mat,pr_auc,25,0.9170221380360022,0.01679964675122036,0.9100875846828617,0.9239566913891427,0.9104232589174501,0.923548269384538,0.923408415410276,0.8870760889863112,0.9426527192639396
estrogen-beta,clf,random,mat,f1,25,0.862741796799789,0.01633119238707018,0.8560006119043201,0.869482981695258,0.8563949901626406,0.8690440577348107,0.8636363636363636,0.835820895522388,0.8993576017130621
estrogen-beta,clf,random,mat_nograph,roc_auc,25,0.8781014677899919,0.02458677407205463,0.8679525462615145,0.8882503893184692,0.8681099280325631,0.8874866848688073,0.8807381465517242,0.8251458686241295,0.92129329004329
estrogen-beta,clf,random,mat_nograph,pr_auc,25,0.904503012600381,0.024479429588677864,0.8943984006968717,0.9146076245038903,0.8945924993467997,0.913927820976277,0.9069427363397012,0.8442190050140221,0.9430117731562632
estrogen-beta,clf,random,mat_nograph,f1,25,0.8428270685847511,0.02612966383151513,0.8320412734652135,0.8536128637042887,0.8319688681640774,0.8519811827084925,0.8483606557377049,0.7610208816705336,0.8732394366197183
estrogen-beta,clf,random,mat_noattention,roc_auc,25,0.8522576830497088,0.02140576996922384,0.8434218154797045,0.8610935506197132,0.8438842574596283,0.8601985188904852,0.8471982758620689,0.7974778844344063,0.8930924148315452
estrogen-beta,clf,random,mat_noattention,pr_auc,25,0.8556504759303682,0.023574315912636097,0.8459194765896774,0.8653814752710591,0.8459143494167095,0.8644554090335594,0.8570861765818091,0.801938500224166,0.8994937195848862
estrogen-beta,clf,random,mat_noattention,f1,25,0.8357609734562932,0.02640806632889115,0.824860259433978,0.8466616874786084,0.8247248796754911,0.8452973103431402,0.8387096774193549,0.7457627118644068,0.8822269807280514
estrogen-beta,clf,random,mat_nodistance,roc_auc,25,0.8882608119931221,0.02164603949045899,0.8793257660392618,0.8971958579469824,0.8797343834134359,0.8970405832030067,0.8909682450055121,0.8563630985991235,0.928582974137931
estrogen-beta,clf,random,mat_nodistance,pr_auc,25,0.9126443362854217,0.021817715726611956,0.9036384258641891,0.9216502467066544,0.9040225965077474,0.9211529152103861,0.9161203183728288,0.8696585998245447,0.9502758677695256
estrogen-beta,clf,random,mat_nodistance,f1,25,0.8542200209832739,0.030025997342255663,0.8418258984380482,0.8666141435284995,0.8421480563705398,0.8650199572539042,0.8613445378151261,0.7767441860465116,0.8935281837160751
estrogen-beta,clf,random,hybrid,roc_auc,25,0.9219661232115854,0.012273104324408353,0.916900034739214,0.9270322116839569,0.9174267816919172,0.9268317824325025,0.9210292812777284,0.9037878787878788,0.9494318181818182
estrogen-beta,clf,random,hybrid,pr_auc,25,0.9460388843507491,0.00996112518389314,0.9419271339629024,0.9501506347385958,0.9421207747380623,0.9497652920471976,0.946618455680024,0.9237146548016694,0.9627617419197164
estrogen-beta,clf,random,hybrid,f1,25,0.8809113411611529,0.011489456258755209,0.8761687267118863,0.8856539556104195,0.8768101544641587,0.8857616002255269,0.8789808917197452,0.864406779661017,0.9178947368421052
freesolv,reg,random,gcn,rmse,25,0.3383197652610324,0.04409333479010917,0.3201189312108946,0.35652059931117025,0.32109804337225595,0.3543688583225619,0.341295864617482,0.2611489293460063,0.4447632296259819
freesolv,reg,random,gcn,mae,25,0.2321187541662642,0.03131315646940699,0.21919331844681575,0.24504418988571267,0.2209916820449321,0.2442654103992747,0.2276905882608844,0.1895718456628595,0.3276829976857698
freesolv,reg,random,gcn,r2,25,0.8810651426711886,0.03404975509995457,0.8670100945562721,0.8951201907861052,0.8677045814416107,0.8930922820619317,0.877977083129756,0.7701573451291092,0.9357140566387172
freesolv,reg,random,mat,rmse,25,0.3685804545577206,0.05072892795436179,0.34764058227013284,0.38952032684530835,0.3504883721127457,0.38854810220066904,0.3732398249363348,0.2978193722237789,0.5136968653659685
freesolv,reg,random,mat,mae,25,0.2641047468079811,0.035362526771308855,0.24950781318021373,0.2787016804357484,0.25126910460301033,0.27847612286594653,0.2637271623243578,0.2059103035035925,0.3454687240454115
freesolv,reg,random,mat,r2,25,0.8585074805920762,0.04135162258586386,0.8414383697168863,0.875576591467266,0.8423921957898353,0.8735042941185567,0.8644891670416321,0.7579848170511007,0.9145648652288372
freesolv,reg,random,mat_nograph,rmse,25,0.3759514864682525,0.06354403617296256,0.34972179749676924,0.40218117543973575,0.35290552515664414,0.40082741346210043,0.3764124206255366,0.2845105611946776,0.5679048967299899
freesolv,reg,random,mat_nograph,mae,25,0.2645525202331317,0.04516153218016386,0.24591075597162015,0.28319428449464323,0.24839842467122444,0.2821313051770749,0.2534856415240938,0.2073523222880308,0.3879778766066067
freesolv,reg,random,mat_nograph,r2,25,0.8522819693242346,0.0503430793262027,0.8315013675223796,0.8730625711260896,0.8328381121521921,0.8708639996725227,0.8470944575583238,0.7042123697012347,0.9195412648621718
freesolv,reg,random,mat_nodistance,rmse,25,0.37988215659402164,0.06364605798001147,0.3536103550903738,0.40615395809766947,0.3569621812549538,0.4056574763351738,0.376122018499186,0.3014168562796131,0.5538924536250291
freesolv,reg,random,mat_nodistance,mae,25,0.27130555607958484,0.045541131933343824,0.2525071007411568,0.2901040114180129,0.2549916349890094,0.2895892870741521,0.2549345998704666,0.2082958972630228,0.3944410967474529
freesolv,reg,random,mat_nodistance,r2,25,0.8494052765593005,0.0499423885172864,0.8287900717942815,0.8700204813243195,0.82910078721994,0.8678856558702115,0.8543320669405992,0.7186287773224431,0.9133473729106968
freesolv,reg,random,mat_noattention,rmse,25,0.4576918850427463,0.056299417507501094,0.43445262767990095,0.4809311424055917,0.436019970862807,0.48091349082617185,0.4451350584250761,0.3646035881169933,0.5782498257715434
freesolv,reg,random,mat_noattention,mae,25,0.3365992790761243,0.04596766724272713,0.3176247586153923,0.3555737995368563,0.31920944002379936,0.35587351339315304,0.3193486397503875,0.2829418158404125,0.4547412493247975
freesolv,reg,random,mat_noattention,r2,25,0.7793317394398878,0.07524024634631207,0.7482740921977494,0.8103893866820261,0.7484597292541221,0.8059213453505334,0.8034116531127489,0.5374945292759995,0.8794871491089766
freesolv,reg,random,hybrid,rmse,25,0.37864606608688883,0.04153936881497702,0.3614994573772555,0.3957926747965222,0.3633919671622462,0.3938105840977426,0.372091122000207,0.3192182448752432,0.4931742759678802
freesolv,reg,random,hybrid,mae,25,0.2561773607834319,0.01856673335295851,0.24851338993117147,0.2638413316356923,0.24916740790231884,0.2633359594777,0.2568258796060501,0.2271755429828772,0.298919418797821
freesolv,reg,random,hybrid,r2,25,0.8532541182346789,0.027021894518375184,0.8421000283888912,0.8644082080804666,0.8429025569904072,0.8641334759822213,0.8596932140297721,0.7769359348363406,0.9039461154850108
estrogen-beta,clf,scaffold,svm,roc_auc,25,0.8973938937855719,0.021083232698533735,0.8886911630573774,0.9060966245137664,0.8895880342075398,0.9059694812163873,0.893144838623633,0.8610560729146027,0.9503556054650946
estrogen-beta,clf,scaffold,svm,pr_auc,25,0.9220279654683917,0.029929191164757472,0.9096738025492651,0.9343821283875183,0.9105613053303778,0.9330423153953283,0.918840876917443,0.862312886411008,0.9779721136889684
estrogen-beta,clf,scaffold,svm,f1,25,0.8505831018008366,0.051166496042574214,0.8294626102836737,0.8717035933179995,0.8295343403292045,0.8694450156753276,0.8539325842696629,0.7079646017699115,0.931372549019608
estrogen-beta,clf,scaffold,rf,roc_auc,25,0.8981542747632949,0.02104109010968671,0.8894689396408013,0.9068396098857885,0.8904994120074817,0.9061530028240822,0.9003579295154184,0.8543813156330493,0.9486087716014724
estrogen-beta,clf,scaffold,rf,pr_auc,25,0.9230123070931516,0.03260117945726366,0.9095552016153069,0.9364694125709964,0.9104665675103614,0.9349902566219934,0.9272325758022458,0.8635226077984722,0.9748499770647038
estrogen-beta,clf,scaffold,rf,f1,25,0.854198291405272,0.04576908542889775,0.8353057414885257,0.8730908413220184,0.8366159995589848,0.8718124872344645,0.8565121412803532,0.7528089887640449,0.9353049907578558
freesolv,reg,scaffold,svm,rmse,25,0.5767086858712471,0.13461446358425888,0.5211425663180712,0.632274805424423,0.5266186338598364,0.6252495711000817,0.5160671766736737,0.3610418987996681,0.8191853016486923
freesolv,reg,scaffold,svm,mae,25,0.36455902956362024,0.060089061070907515,0.3397554842208554,0.3893625749063851,0.34138194730919463,0.38707891547193685,0.3720346058852781,0.2512201876208921,0.4522577006988855
freesolv,reg,scaffold,svm,r2,25,0.6560979222417292,0.08002087722095638,0.6230669275624204,0.6891289169210381,0.626579396224338,0.6860013830677629,0.6573436126199815,0.5193904485038412,0.7859404338976134
freesolv,reg,scaffold,rf,rmse,25,0.6479471101082875,0.1509664645752794,0.5856312162900902,0.7102630039264849,0.590791159873193,0.7023157519033261,0.6200707199311887,0.389209064684943,0.9297380831928966
freesolv,reg,scaffold,rf,mae,25,0.41644254420338755,0.0659101676290226,0.3892361641701473,0.44364892423662783,0.39046330405565505,0.4405525167854576,0.4153985400085032,0.2821642910969869,0.5670965551333196
freesolv,reg,scaffold,rf,r2,25,0.5654357720888519,0.10400021257915705,0.5225065942586258,0.608364949919078,0.5257977582899626,0.6059329562087405,0.5841588975012176,0.3638428412986971,0.7303347790411704
estrogen-beta,clf,scaffold,gcn,roc_auc,25,0.882584617570941,0.028975433060052045,0.8706241466479029,0.8945450884939791,0.8711816928359275,0.8938747718009012,0.8866384047731197,0.8028089163767554,0.950324412003244
estrogen-beta,clf,scaffold,gcn,pr_auc,25,0.9034807786237511,0.04485574203869534,0.8849652383288669,0.9219963189186353,0.8856081984325531,0.9197955383657364,0.924904605587851,0.7854713136965282,0.9752768797484624
estrogen-beta,clf,scaffold,gcn,f1,25,0.8386578344138137,0.045576152075158596,0.8198449234713218,0.8574707453563056,0.8219494967763532,0.85687821892698,0.8378947368421052,0.7410926365795725,0.9250814332247556
estrogen-beta,clf,scaffold,mat,roc_auc,25,0.8521335868986831,0.034685346188945046,0.8378161796768964,0.8664509941204699,0.8386639068966832,0.8658478254060482,0.8505025125628141,0.7808351495938181,0.9115977291159773
estrogen-beta,clf,scaffold,mat,pr_auc,25,0.8751069633551214,0.058430223683947125,0.850988152431741,0.8992257742785018,0.852395092749746,0.8974899119103568,0.8683221400670645,0.777505657570803,0.9649079617065848
estrogen-beta,clf,scaffold,mat,f1,25,0.8027330002042473,0.0926236122550303,0.7644998521830576,0.840966148225437,0.7629736785635991,0.8341751431251717,0.8232445520581114,0.484472049689441,0.91900826446281
estrogen-beta,clf,scaffold,mat_nograph,roc_auc,25,0.845431691956035,0.029318247517939985,0.8333297141796888,0.8575336697323811,0.8339019490649728,0.8565430042851832,0.8416957120855962,0.7893502228477598,0.8912444933920705
estrogen-beta,clf,scaffold,mat_nograph,pr_auc,25,0.872760141327323,0.05345175746389197,0.8506963402580797,0.8948239423965664,0.8526690536722438,0.8930099798484429,0.8637908940789134,0.7886803825736637,0.9617399695871708
estrogen-beta,clf,scaffold,mat_nograph,f1,25,0.7934469240454066,0.08458637102922811,0.758531386145295,0.8283624619455182,0.7581420451647312,0.8228408768517053,0.8058252427184466,0.4829721362229102,0.9158576051779936
estrogen-beta,clf,scaffold,mat_nodistance,roc_auc,25,0.858320013731049,0.02486615800922029,0.8480557681813601,0.868584259280738,0.8488385143903823,0.8677646744577213,0.8538746630727764,0.7983875346109995,0.9033077843009352
estrogen-beta,clf,scaffold,mat_nodistance,pr_auc,25,0.8871610515961298,0.04447209437166234,0.8688038732748778,0.9055182299173817,0.8704083213334153,0.9040717704595199,0.8790271674413117,0.7882656696361822,0.9606903380582013
estrogen-beta,clf,scaffold,mat_nodistance,f1,25,0.8078117901594305,0.08434352949562589,0.7729964923177,0.842627088001161,0.771545176660102,0.8361088472599999,0.8262910798122066,0.46875,0.92776886035313
estrogen-beta,clf,scaffold,hybrid,roc_auc,25,0.8886666472221829,0.022969775026041157,0.8791851900947498,0.898148104349616,0.8800376328142916,0.8977170059411611,0.8847241161406192,0.8508018027460433,0.94410131636409
estrogen-beta,clf,scaffold,hybrid,pr_auc,25,0.9158423135393845,0.03222653785402149,0.9025398525147513,0.9291447745640177,0.903623475438612,0.9277986212215281,0.921588509556873,0.8532229559250226,0.9713629927859324
estrogen-beta,clf,scaffold,hybrid,f1,25,0.8432002131940809,0.054160691877530046,0.8208437783815183,0.8655566480066434,0.8219957033936278,0.862913780227122,0.8558951965065502,0.6974063400576369,0.933115823817292
estrogen-beta,clf,scaffold,mat_noattention,roc_auc,25,0.83330347519413,0.03508315804044101,0.818821859310723,0.8477850910775369,0.8201796557934043,0.8470485928320065,0.8236309753897694,0.7515387896885855,0.9132509825940484
estrogen-beta,clf,scaffold,mat_noattention,pr_auc,25,0.8422248808965894,0.05855168270390669,0.8180559341538908,0.8663938276392881,0.8208166611148839,0.8640471445521241,0.8363629073474178,0.7664569343891907,0.9544857197015948
estrogen-beta,clf,scaffold,mat_noattention,f1,25,0.8180369054221889,0.060861431550900916,0.7929145412148836,0.8431592696294942,0.7963706176134434,0.8408249195777106,0.8228105906313645,0.6720867208672087,0.9087947882736156
freesolv,reg,scaffold,gcn,rmse,25,0.4262245107989089,0.10092126259271879,0.3845662610583497,0.4678827605394681,0.38868296468824065,0.4651326887114621,0.4184366546697783,0.3013393026705031,0.6410851101493068
freesolv,reg,scaffold,gcn,mae,25,0.2901137240002283,0.0583952489937874,0.2660093499193907,0.3142180980810659,0.2681043708135032,0.3126604359016432,0.2795725834434776,0.2076779267613272,0.4260302010587737
freesolv,reg,scaffold,gcn,r2,25,0.8069899214949839,0.06309117242938603,0.7809471654892969,0.833032677500671,0.7829696251320998,0.8309030386344969,0.8067946588247982,0.6992386021451751,0.9014706575912708
freesolv,reg,scaffold,mat,rmse,25,0.4314877542857346,0.07588609474001433,0.40016351392943794,0.46281199464203127,0.4038897550479347,0.4610203706633103,0.4197459170106374,0.3068465572479374,0.5926516861106201
freesolv,reg,scaffold,mat,mae,25,0.29396559825113694,0.04644683469923869,0.2747932871855503,0.3131379093167236,0.27704850988456226,0.31082849618263203,0.2962505552062734,0.2237564895979382,0.3921749349193353
freesolv,reg,scaffold,mat,r2,25,0.7930875708862081,0.08491487755463002,0.758036432157044,0.8281387096153722,0.7615499897294717,0.8239088958934327,0.804126411021537,0.6105083375312204,0.9009427279131996
freesolv,reg,scaffold,mat_nograph,rmse,25,0.44550186244804046,0.08617093596527423,0.4099322482894665,0.4810714766066144,0.41316639703194846,0.4768521128408832,0.4312775754026408,0.2784217314674499,0.5918507556837573
freesolv,reg,scaffold,mat_nograph,mae,25,0.30101253003582973,0.054471073651497795,0.27852797592389766,0.3234970841477618,0.2806532451902476,0.32225185392714195,0.2948557165008588,0.2001487418275439,0.4368590932633531
freesolv,reg,scaffold,mat_nograph,r2,25,0.7812119395480168,0.09439374034540374,0.7422481185629033,0.8201757605331303,0.7429075202465449,0.8144624687792195,0.8001773380439632,0.5092495114805613,0.9184450897928924
freesolv,reg,scaffold,mat_nodistance,rmse,25,0.4240876168094797,0.07675813211241873,0.3924034171174648,0.4557718165014946,0.39560704541580544,0.45436224845265727,0.4081424731140292,0.2962400671220193,0.6257516792048271
freesolv,reg,scaffold,mat_nodistance,mae,25,0.2889446493894375,0.04177675758239974,0.271700051412678,0.30618924736619696,0.2729450547235514,0.3044039729543657,0.2841731654838301,0.2105725373875236,0.3663605705246721
freesolv,reg,scaffold,mat_nodistance,r2,25,0.8026510513214977,0.07256064378841315,0.7726994896523559,0.8326026129906395,0.7762224472319464,0.8304528527948116,0.8155984813555505,0.6774788063116834,0.892386404927846
freesolv,reg,scaffold,hybrid,rmse,25,0.4374831715181513,0.09962516919349478,0.39635992283807087,0.47860642019823174,0.4022982436545495,0.4766816294400208,0.4060010458543283,0.3176082877635101,0.6843673179399515
freesolv,reg,scaffold,hybrid,mae,25,0.28170623513411946,0.0548431110618435,0.25906811152697057,0.30434435874126836,0.26137919322502173,0.3018328519014663,0.2636261538458549,0.2026564374749289,0.3765040462542521
freesolv,reg,scaffold,hybrid,r2,25,0.7961799119328425,0.06653630066123999,0.7687150768866859,0.8236447469789991,0.7715426211335594,0.821711787993147,0.8156140897810116,0.688894246746306,0.8766821361045308
freesolv,reg,scaffold,mat_noattention,rmse,25,0.4768650815335898,0.11198648387907809,0.43063933293362805,0.5230908301335515,0.4375335358289834,0.5202600056289753,0.4614895672753222,0.3584076826506157,0.8192385350869087
freesolv,reg,scaffold,mat_noattention,mae,25,0.35149987958579226,0.07144836080895793,0.3220074457649346,0.3809923134066499,0.32574683099368396,0.37898303665577915,0.3247488368779602,0.2636618469982887,0.5651209609903639
freesolv,reg,scaffold,mat_noattention,r2,25,0.7564847184220587,0.09099882327208832,0.7189222503298376,0.7940471865142797,0.7206653401702284,0.7886254251820126,0.7879620176984274,0.5376367481652486,0.8648554692047621
metstab-high,clf,random,svm,roc_auc,25,0.903791034365415,0.020661871515448883,0.8952622329851594,0.9123198357456705,0.8959514723707391,0.9115191287877081,0.9082872928176796,0.8503867403314918,0.940635359116022
metstab-high,clf,random,svm,pr_auc,25,0.5673313192484971,0.06192470066514561,0.5417700591220892,0.592892579374905,0.5425684527169872,0.5913387687794557,0.5725552998926562,0.4545364983978542,0.6805266630266477
metstab-high,clf,random,svm,f1,25,0.5926533951907543,0.04017174230088104,0.5760713149601784,0.6092354754213303,0.5769967105477295,0.6071338272307564,0.5985401459854015,0.5132743362831859,0.6721311475409836
metstab-high,clf,random,rf,roc_auc,25,0.9015530053346081,0.019551932551210644,0.8934823642407098,0.9096236464285065,0.8935540468975578,0.908420804092317,0.906988950276243,0.84353591160221,0.9257063711911356
metstab-high,clf,random,rf,pr_auc,25,0.5994334125169613,0.05047166631252633,0.5785997326158827,0.6202670924180398,0.5799039513356,0.6185373526280723,0.6095971693225617,0.4834947143308223,0.6896666225134129
metstab-high,clf,random,rf,f1,25,0.5041952854321677,0.05507428396323256,0.48146173834128597,0.5269288325230495,0.48317754526553897,0.5256972421335261,0.5185185185185185,0.3947368421052631,0.6292134831460674
metstab-low,clf,random,svm,roc_auc,25,0.8743698236444044,0.01245236370174289,0.8692297405378252,0.8795099067509836,0.869786017288038,0.8792539607456662,0.8759227303230754,0.8486482599942479,0.8991347905282331
metstab-low,clf,random,svm,pr_auc,25,0.8844254400001172,0.017426429691180037,0.8772321633653296,0.8916187166349049,0.8779697606937451,0.8912269104700271,0.8806270218051231,0.8551001528394979,0.9181287501338018
metstab-low,clf,random,svm,f1,25,0.8250537332875603,0.015069184470375873,0.818833479656897,0.8312739869182235,0.8195479057997943,0.8309282921917007,0.8265524625267666,0.7893569844789357,0.8571428571428571
metstab-low,clf,random,rf,roc_auc,25,0.8732226369558964,0.012053718054254607,0.8682471066850073,0.8781981672267856,0.8682993380673413,0.8778482602938356,0.8711293260473588,0.8457722174288179,0.8949513729977118
metstab-low,clf,random,rf,pr_auc,25,0.8836722456154611,0.012509432983526688,0.8785086054671645,0.8888358857637577,0.8783643886740626,0.8885312168017044,0.887883768673076,0.8507958109864825,0.9044587469589556
metstab-low,clf,random,rf,f1,25,0.8247758957959046,0.012794101573446048,0.819494750228953,0.8300570413628562,0.8197323161602434,0.8293188872265853,0.8275862068965517,0.7974137931034483,0.8501026694045175
metstab-high,clf,random,gcn,roc_auc,25,0.8475893315040162,0.037702568685775456,0.8320264760479654,0.8631521869600669,0.8323639281945006,0.8604026568220835,0.8560773480662983,0.7156048014773776,0.8912430939226519
metstab-high,clf,random,gcn,pr_auc,25,0.48649917222648237,0.0783469507981407,0.4541591404144376,0.5188392040385271,0.4557041352200499,0.5165781322744635,0.4901572245857803,0.2717315041531535,0.6168897801132778
metstab-high,clf,random,gcn,f1,25,0.4059905448925976,0.14856543936228234,0.34466574557110774,0.4673153442140875,0.3430168454502124,0.4577042077585192,0.4166666666666667,0.0,0.5742574257425742
metstab-high,clf,random,mat,roc_auc,25,0.7909919789124384,0.06142689662620163,0.7656362021940203,0.8163477556308566,0.7659948360621548,0.8138406086920771,0.8007182320441988,0.6253591160220996,0.8884210526315789
metstab-high,clf,random,mat,pr_auc,25,0.4118741837327057,0.10506997216829822,0.3685034308470163,0.45524493661839505,0.36928288748488064,0.45236973064003067,0.4423333723434847,0.2130691486338289,0.5704304113511891
metstab-high,clf,random,mat,f1,25,0.30775875086741555,0.15361248667051433,0.24435063280993996,0.37116686892489115,0.24495902074380616,0.36333314911383785,0.3333333333333333,0.0,0.525
metstab-high,clf,random,mat_nograph,roc_auc,25,0.777501905988823,0.05256990701383308,0.7558021148946692,0.7992016970829767,0.7574160813511979,0.7983945359233057,0.773425414364641,0.6826896963771659,0.8782825484764543
metstab-high,clf,random,mat_nograph,pr_auc,25,0.3871699536955188,0.09181292982996549,0.34927143893253476,0.4250684684585029,0.3517235376980379,0.42264679788346027,0.4036323943031605,0.2265923185508724,0.5945593027013153
metstab-high,clf,random,mat_nograph,f1,25,0.24710710621118806,0.16422537055673855,0.1793182049962118,0.3148960074261643,0.1823583749260089,0.30907107751182883,0.3,0.0,0.5227272727272727
metstab-high,clf,random,mat_noattention,roc_auc,25,0.7335122542342721,0.07186866532151613,0.7038463272376316,0.7631781812309126,0.7045573678688966,0.7591216353843233,0.7553591160220995,0.5930193905817174,0.8514127423822715
metstab-high,clf,random,mat_noattention,pr_auc,25,0.3282531133532817,0.11176215491425705,0.2821199631988851,0.37438626350767834,0.28395101533382927,0.3693746875562209,0.3295430382429025,0.1629674031141221,0.5407301238355099
metstab-high,clf,random,mat_noattention,f1,25,0.1065771372815978,0.1428398944811508,0.04761572672904873,0.16553854783414687,0.05382028259912767,0.16345027506321771,0.0377358490566037,0.0,0.4810126582278481
metstab-high,clf,random,mat_nodistance,roc_auc,25,0.7887933342755997,0.047362148892140334,0.7692432000807796,0.8083434684704198,0.7704269427252086,0.80664853869789,0.8012707182320442,0.6833957959915268,0.8729085872576178
metstab-high,clf,random,mat_nodistance,pr_auc,25,0.4144779586754331,0.09474585252975136,0.3753687929241582,0.45358712442670795,0.3769422029608053,0.4485090936782458,0.4419491487287122,0.2285064297205408,0.5521908343644231
metstab-high,clf,random,mat_nodistance,f1,25,0.3187343233872792,0.1519016880613992,0.2560323882875212,0.3814362584870372,0.25880745188023496,0.371995658488437,0.3582089552238806,0.0,0.4941176470588235
metstab-high,clf,random,hybrid,roc_auc,25,0.8982666413395067,0.019192673153960893,0.8903442952362554,0.9061889874427581,0.8902743934940408,0.9055086771870409,0.8977785019825104,0.8511602209944752,0.9255801104972377
