run_key,tag,model,task,task_type,split,seed,fold,roc_auc,pr_auc,f1,rmse,mae,r2,val_roc_auc,val_pr_auc,val_f1,val_rmse,val_mae,val_r2,best_epoch,epochs_run,n_params,wall_time_s,n_train,n_val,n_test,config,cfg_hash,max_epochs,patience,device,torch_version,error
mat_large_pretrained|bbbp|scaffold|42|0||b280a186bf,,mat_large_pretrained,bbbp,clf,scaffold,42,0,0.9309346567411084,0.978509953271781,0.9409888357256778,,,,0.9135338345864662,0.9722106518550062,0.8979591836734694,,,,14,15,42049537,71.2,1408,157,388,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|bbbp|scaffold|42|0||b280a186bf,,mat_large_scratch,bbbp,clf,scaffold,42,0,0.8914392059553351,0.9647688638959522,0.9430379746835444,,,,0.8845643520566121,0.959501313899703,0.912,,,,12,15,42049537,77.7,1408,157,388,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|bbbp|scaffold|123|0||b280a186bf,,mat_large_pretrained,bbbp,clf,scaffold,123,0,0.8995846868703482,0.9606207275577316,0.940983606557377,,,,0.8594298245614035,0.9460261746867756,0.8941176470588236,,,,6,12,42049537,64.1,1419,158,376,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|bbbp|scaffold|123|0||b280a186bf,,mat_large_scratch,bbbp,clf,scaffold,123,0,0.9032032567128584,0.9568011161428772,0.8848920863309353,,,,0.8653508771929824,0.949692770687868,0.8506787330316742,,,,11,15,42049537,80.4,1419,158,376,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|bbbp|scaffold|456|0||b280a186bf,,mat_large_pretrained,bbbp,clf,scaffold,456,0,0.8642700501253133,0.9523960684719136,0.8905547226386806,,,,0.904467049977886,0.9535540714646552,0.8805970149253731,,,,0,6,42049537,33.0,1408,157,388,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|bbbp|scaffold|456|0||b280a186bf,,mat_large_scratch,bbbp,clf,scaffold,456,0,0.8849075814536342,0.9590944689630064,0.8949152542372881,,,,0.9168509509066785,0.9609251330183304,0.9288702928870292,,,,13,15,42049537,80.0,1408,157,388,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|bbbp|scaffold|789|0||b280a186bf,,mat_large_pretrained,bbbp,clf,scaffold,789,0,0.8940208794685225,0.9522860855479311,0.905785123966942,,,,0.8630460448642268,0.94544611041182,0.9206349206349206,,,,14,15,42049537,77.0,1398,156,399,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|bbbp|scaffold|789|0||b280a186bf,,mat_large_scratch,bbbp,clf,scaffold,789,0,0.8846567541917115,0.9299455203664724,0.9015025041736228,,,,0.7943329397874852,0.8931418050441622,0.9090909090909092,,,,14,15,42049537,77.1,1398,156,399,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|bbbp|scaffold|1011|0||b280a186bf,,mat_large_pretrained,bbbp,clf,scaffold,1011,0,0.8885140375368389,0.9560949049367398,0.8873720136518771,,,,0.8954002653693056,0.9521233723463852,0.8917748917748918,,,,11,15,42049537,78.4,1405,157,391,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|bbbp|scaffold|1011|0||b280a186bf,,mat_large_scratch,bbbp,clf,scaffold,1011,0,0.8480688692415076,0.9358036990364742,0.8805755395683453,,,,0.868421052631579,0.927126742055402,0.8686131386861314,,,,7,13,42049537,67.9,1405,157,391,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|esol|scaffold|42|0||b280a186bf,,mat_large_pretrained,esol,reg,scaffold,42,0,,,,0.5041937694504038,0.4157607115311879,0.4693463491923334,,,,0.5671389798388297,0.4305455599651607,0.7597205581110436,9,15,42049537,28.5,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|esol|scaffold|42|0||b280a186bf,,mat_large_scratch,esol,reg,scaffold,42,0,,,,0.5969113448097138,0.5228044563727711,0.2562347672030119,,,,0.6025265139380558,0.496247200945089,0.7287998381117118,10,15,42049537,28.5,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|esol|scaffold|123|0||b280a186bf,,mat_large_pretrained,esol,reg,scaffold,123,0,,,,0.9765512968753496,0.902700907959356,-0.9907023424855744,,,,0.5384707791415219,0.4419249766831135,0.7667043596337193,13,15,42049537,28.5,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|esol|scaffold|123|0||b280a186bf,,mat_large_scratch,esol,reg,scaffold,123,0,,,,0.6038876545439625,0.5090047565542839,0.2387478927063751,,,,0.6517271503458426,0.5235044183751005,0.6582457145646918,4,10,42049537,19.1,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|esol|scaffold|456|0||b280a186bf,,mat_large_pretrained,esol,reg,scaffold,456,0,,,,0.7190688040067392,0.6160090127334058,-0.0793370781639113,,,,0.5046639882272415,0.4017422975062631,0.7213732215573858,4,10,42049537,19.1,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|esol|scaffold|456|0||b280a186bf,,mat_large_scratch,esol,reg,scaffold,456,0,,,,0.6346575092334736,0.5616150445014003,0.1591954622441376,,,,0.432667410763477,0.339671018251846,0.7952015846797,14,15,42049537,28.5,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|esol|scaffold|789|0||b280a186bf,,mat_large_pretrained,esol,reg,scaffold,789,0,,,,0.5800604534855955,0.4917662089005878,0.2976352286679512,,,,0.460248708083128,0.3632197628274213,0.8221735491857073,8,14,42049537,27.8,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|esol|scaffold|789|0||b280a186bf,,mat_large_scratch,esol,reg,scaffold,789,0,,,,0.6073514574401545,0.5139686031701419,0.2299900079364728,,,,0.4273486070372505,0.3419050469691324,0.8466881268732338,11,15,42049537,29.6,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|esol|scaffold|1011|0||b280a186bf,,mat_large_pretrained,esol,reg,scaffold,1011,0,,,,0.996199862278119,0.9158175776237732,-1.0716155335496964,,,,0.5473312978849217,0.4335915144143063,0.7114749297976799,6,12,42049537,22.9,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|esol|scaffold|1011|0||b280a186bf,,mat_large_scratch,esol,reg,scaffold,1011,0,,,,0.5919325294703939,0.5072711868756432,0.2685904638303414,,,,0.5863934553271358,0.458420729199641,0.6688221987253857,5,11,42049537,21.0,772,86,253,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|freesolv|scaffold|42|0||b280a186bf,,mat_large_pretrained,freesolv,reg,scaffold,42,0,,,,0.4492821485600959,0.3460612712722075,0.6844648752218294,,,,0.3184101690810233,0.256062886696689,0.8538862388744849,5,11,42049537,8.8,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|freesolv|scaffold|42|0||b280a186bf,,mat_large_scratch,freesolv,reg,scaffold,42,0,,,,0.4673855072182425,0.3276780919711056,0.6585242494510504,,,,0.3562701217287129,0.2605591687012691,0.817073735557498,14,15,42049537,11.8,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|freesolv|scaffold|123|0||b280a186bf,,mat_large_pretrained,freesolv,reg,scaffold,123,0,,,,0.3717271872771515,0.2769755655409474,0.783997867441547,,,,0.451408279320235,0.3260834948444853,0.8538591602168849,10,15,42049537,12.0,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|freesolv|scaffold|123|0||b280a186bf,,mat_large_scratch,freesolv,reg,scaffold,123,0,,,,0.3880623235448922,0.2695113554547884,0.7645968081396276,,,,0.4951331458788662,0.2736260679607488,0.8241766465507433,11,15,42049537,12.0,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|freesolv|scaffold|456|0||b280a186bf,,mat_large_pretrained,freesolv,reg,scaffold,456,0,,,,0.4134229107872019,0.3050625104898293,0.7328233720715036,,,,0.2811794743074917,0.2383966371417045,0.9266164257095056,13,15,42049537,11.8,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|freesolv|scaffold|456|0||b280a186bf,,mat_large_scratch,freesolv,reg,scaffold,456,0,,,,0.3884244138450679,0.2909342559103511,0.764157309013305,,,,0.3513891522449209,0.2769204299060666,0.8853937420939971,12,15,42049537,11.9,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|freesolv|scaffold|789|0||b280a186bf,,mat_large_pretrained,freesolv,reg,scaffold,789,0,,,,0.5851995952160052,0.4980394088320042,0.4646751336260837,,,,0.3659837846923597,0.2964143160046363,0.8851566122878993,12,15,42049537,11.9,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|freesolv|scaffold|789|0||b280a186bf,,mat_large_scratch,freesolv,reg,scaffold,789,0,,,,0.4611499012145498,0.3586964424650528,0.6675750416270032,,,,0.4726098628490614,0.3344395893568895,0.8084915820973209,11,15,42049537,11.8,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|freesolv|scaffold|1011|0||b280a186bf,,mat_large_pretrained,freesolv,reg,scaffold,1011,0,,,,0.3900804807583832,0.277888194951964,0.762141964759387,,,,0.4487044828917351,0.3370114630278276,0.7451636932647314,4,10,42049537,7.7,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|freesolv|scaffold|1011|0||b280a186bf,,mat_large_scratch,freesolv,reg,scaffold,1011,0,,,,0.5158275911892595,0.4479497935818998,0.5840716475659553,,,,0.4298576565045385,0.3502924070522493,0.7661217590519143,12,15,42049537,11.7,441,49,152,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-alpha|scaffold|42|0||b280a186bf,,mat_large_pretrained,estrogen-alpha,clf,scaffold,42,0,0.9245462713387242,0.9221255748911414,0.8646616541353384,,,,0.975925925925926,0.972052462172788,0.9111111111111112,,,,13,15,42049537,100.6,1724,192,475,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-alpha|scaffold|42|0||b280a186bf,,mat_large_scratch,estrogen-alpha,clf,scaffold,42,0,0.9028391734052112,0.9079794754468492,0.8430034129692833,,,,0.9697167755991284,0.9647345982663088,0.8372093023255814,,,,12,15,42049537,101.1,1724,192,475,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-alpha|scaffold|123|0||b280a186bf,,mat_large_pretrained,estrogen-alpha,clf,scaffold,123,0,0.9287585776668744,0.9089120712281008,0.854251012145749,,,,0.9529705658737916,0.940770900741624,0.9045226130653268,,,,7,13,42049537,88.1,1725,192,474,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-alpha|scaffold|123|0||b280a186bf,,mat_large_scratch,estrogen-alpha,clf,scaffold,123,0,0.9205596649140004,0.8983535963407503,0.8342644320297952,,,,0.94026284348865,0.9293912170421356,0.8256880733944955,,,,14,15,42049537,101.1,1725,192,474,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-alpha|scaffold|456|0||b280a186bf,,mat_large_pretrained,estrogen-alpha,clf,scaffold,456,0,0.943627450980392,0.923895512997,0.8272921108742004,,,,0.958984375,0.9602652846645088,0.8755760368663594,,,,14,15,42049537,102.0,1725,192,474,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-alpha|scaffold|456|0||b280a186bf,,mat_large_scratch,estrogen-alpha,clf,scaffold,456,0,0.9418482207697894,0.9073841797060976,0.8571428571428571,,,,0.948025173611111,0.9492377893288916,0.8502415458937198,,,,14,15,42049537,101.5,1725,192,474,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-alpha|scaffold|789|0||b280a186bf,,mat_large_pretrained,estrogen-alpha,clf,scaffold,789,0,0.9703462857345913,0.9723469427228968,0.9173228346456692,,,,0.957843137254902,0.9515268508261406,0.8604651162790697,,,,12,15,42049537,99.3,1723,192,476,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-alpha|scaffold|789|0||b280a186bf,,mat_large_scratch,estrogen-alpha,clf,scaffold,789,0,0.9542490627720626,0.9427290839441248,0.9121495327102804,,,,0.9290849673202616,0.9159847885241188,0.8167539267015707,,,,12,15,42049537,99.4,1723,192,476,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-alpha|scaffold|1011|0||b280a186bf,,mat_large_pretrained,estrogen-alpha,clf,scaffold,1011,0,0.9703492392807748,0.9705475521339476,0.8379629629629629,,,,0.9536671058410188,0.919847649454174,0.8604651162790697,,,,9,15,42049537,100.5,1719,191,481,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-alpha|scaffold|1011|0||b280a186bf,,mat_large_scratch,estrogen-alpha,clf,scaffold,1011,0,0.94832295988935,0.9489076860713154,0.8582230623818525,,,,0.932586736934563,0.909868303450034,0.8421052631578947,,,,13,15,42049537,100.7,1719,191,481,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-beta|scaffold|42|0||b280a186bf,,mat_large_pretrained,estrogen-beta,clf,scaffold,42,0,0.8032742223102833,0.7809860093167383,0.6585365853658537,,,,0.9107638888888888,0.9490282245911408,0.882051282051282,,,,10,15,42049537,77.9,1401,156,402,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-beta|scaffold|42|0||b280a186bf,,mat_large_scratch,estrogen-beta,clf,scaffold,42,0,0.8324004359025163,0.8266037435095972,0.711864406779661,,,,0.8729166666666666,0.9119568097142534,0.8723404255319149,,,,14,15,42049537,78.1,1401,156,402,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-beta|scaffold|123|0||b280a186bf,,mat_large_pretrained,estrogen-beta,clf,scaffold,123,0,0.8822236180904522,0.8692508650874131,0.8300970873786407,,,,0.8938144329896907,0.9321342755003093,0.8691099476439791,,,,12,15,42049537,78.3,1411,157,391,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-beta|scaffold|123|0||b280a186bf,,mat_large_scratch,estrogen-beta,clf,scaffold,123,0,0.8578831658291457,0.8531499065390842,0.802784222737819,,,,0.8654639175257731,0.9042821478394388,0.8542713567839196,,,,13,15,42049537,77.9,1411,157,391,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-beta|scaffold|456|0||b280a186bf,,mat_large_pretrained,estrogen-beta,clf,scaffold,456,0,0.8746035159400033,0.8852933301418422,0.8105515587529976,,,,0.8995822890559733,0.9249112188919402,0.8478260869565217,,,,13,15,42049537,78.5,1414,158,387,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-beta|scaffold|456|0||b280a186bf,,mat_large_scratch,estrogen-beta,clf,scaffold,456,0,0.8476425998602225,0.8533168534269064,0.8337028824833703,,,,0.881203007518797,0.9053439092404384,0.8497409326424871,,,,14,15,42049537,78.7,1414,158,387,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-beta|scaffold|789|0||b280a186bf,,mat_large_pretrained,estrogen-beta,clf,scaffold,789,0,0.843095665415783,0.8637917473769652,0.8268398268398268,,,,0.8904569892473119,0.9268736650435672,0.8617021276595744,,,,14,15,42049537,78.2,1413,157,389,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-beta|scaffold|789|0||b280a186bf,,mat_large_scratch,estrogen-beta,clf,scaffold,789,0,0.8312122695382608,0.8645501691353937,0.8149779735682819,,,,0.8637432795698925,0.8915252913453904,0.8021978021978022,,,,12,15,42049537,78.2,1413,157,389,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|estrogen-beta|scaffold|1011|0||b280a186bf,,mat_large_pretrained,estrogen-beta,clf,scaffold,1011,0,0.8151773806348359,0.8141578171361955,0.7881548974943052,,,,0.8657594086021505,0.8892193629716738,0.8202247191011236,,,,4,10,42049537,53.1,1409,157,393,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|estrogen-beta|scaffold|1011|0||b280a186bf,,mat_large_scratch,estrogen-beta,clf,scaffold,1011,0,0.8158975726860496,0.8247469090254909,0.7763157894736842,,,,0.8965053763440859,0.9190851273480352,0.8602150537634409,,,,9,15,42049537,78.8,1409,157,393,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-high|scaffold|42|0||b280a186bf,,mat_large_pretrained,metstab-high,clf,scaffold,42,0,0.7773795720459576,0.3334041094420891,0.2758620689655172,,,,0.7948275862068965,0.3656833686071637,0.303030303030303,,,,13,15,42049537,93.5,1483,165,411,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-high|scaffold|42|0||b280a186bf,,mat_large_scratch,metstab-high,clf,scaffold,42,0,0.6688626541583218,0.2517771114000433,0.0,,,,0.7241379310344828,0.3118739584193782,0.0,,,,12,15,42049537,93.8,1483,165,411,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-high|scaffold|123|0||b280a186bf,,mat_large_pretrained,metstab-high,clf,scaffold,123,0,0.8004433606739082,0.3346108021996321,0.1025641025641025,,,,0.7559480894015862,0.2887870981989854,0.1666666666666666,,,,13,15,42049537,93.9,1482,165,412,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-high|scaffold|123|0||b280a186bf,,mat_large_scratch,metstab-high,clf,scaffold,123,0,0.7714919086677012,0.3250050926721054,0.0,,,,0.6571737563085797,0.2054113080713844,0.0,,,,9,15,42049537,93.3,1482,165,412,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-high|scaffold|456|0||b280a186bf,,mat_large_pretrained,metstab-high,clf,scaffold,456,0,0.7450468438027952,0.2998711899874582,0.0,,,,0.8617291799109981,0.5125605797177357,0.0,,,,11,15,42049537,93.1,1477,165,417,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-high|scaffold|456|0||b280a186bf,,mat_large_scratch,metstab-high,clf,scaffold,456,0,0.7119490093687606,0.2212535571897814,0.15,,,,0.7933884297520661,0.3471825716182939,0.08,,,,6,12,42049537,74.3,1477,165,417,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-high|scaffold|789|0||b280a186bf,,mat_large_pretrained,metstab-high,clf,scaffold,789,0,0.6524003623188406,0.2916665099325173,0.0579710144927536,,,,0.9102379235760636,0.5823538340291277,0.1,,,,9,15,42049537,94.0,1485,165,409,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-high|scaffold|789|0||b280a186bf,,mat_large_scratch,metstab-high,clf,scaffold,789,0,0.5697010869565218,0.2263744810856967,0.0307692307692307,,,,0.8698630136986301,0.45402522422352,0.1,,,,13,15,42049537,93.6,1485,165,409,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-high|scaffold|1011|0||b280a186bf,,mat_large_pretrained,metstab-high,clf,scaffold,1011,0,0.7436399217221135,0.2875890846719903,0.0,,,,0.7406896551724138,0.3250598562319531,0.0,,,,6,12,42049537,74.8,1480,165,414,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-high|scaffold|1011|0||b280a186bf,,mat_large_scratch,metstab-high,clf,scaffold,1011,0,0.7423539278725189,0.3295101835852608,0.0,,,,0.75,0.3178061026453436,0.0,,,,14,15,42049537,93.1,1480,165,414,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-low|scaffold|42|0||b280a186bf,,mat_large_pretrained,metstab-low,clf,scaffold,42,0,0.7001360352753543,0.6750197921630675,0.6308411214953271,,,,0.8254181600955793,0.8788060155590958,0.7471264367816092,,,,11,15,42049537,93.6,1478,165,413,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-low|scaffold|42|0||b280a186bf,,mat_large_scratch,metstab-low,clf,scaffold,42,0,0.6090158551458862,0.6038715364324145,0.6666666666666666,,,,0.7517921146953405,0.7698113839995046,0.780952380952381,,,,14,15,42049537,92.8,1478,165,413,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-low|scaffold|123|0||b280a186bf,,mat_large_pretrained,metstab-low,clf,scaffold,123,0,0.7167777248929081,0.7473689812953863,0.6729411764705883,,,,0.8732876712328769,0.8938403212803476,0.8228571428571428,,,,13,15,42049537,94.0,1480,165,411,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-low|scaffold|123|0||b280a186bf,,mat_large_scratch,metstab-low,clf,scaffold,123,0,0.7174440742503571,0.7353044110602543,0.6506024096385542,,,,0.8062835020845742,0.8259963400387009,0.7337278106508875,,,,13,15,42049537,93.5,1480,165,411,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-low|scaffold|456|0||b280a186bf,,mat_large_pretrained,metstab-low,clf,scaffold,456,0,0.6846861924686193,0.7200291111042656,0.7348484848484849,,,,0.7193347193347194,0.7665145777333928,0.711340206185567,,,,14,15,42049537,93.8,1477,165,414,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-low|scaffold|456|0||b280a186bf,,mat_large_scratch,metstab-low,clf,scaffold,456,0,0.6189838613269576,0.6678645629981201,0.7097966728280961,,,,0.6493911493911494,0.6904513979229188,0.649746192893401,,,,14,15,42049537,94.2,1477,165,414,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-low|scaffold|789|0||b280a186bf,,mat_large_pretrained,metstab-low,clf,scaffold,789,0,0.7069999999999999,0.7421729802270858,0.6695278969957081,,,,0.727299880525687,0.7718833636107929,0.6779661016949152,,,,14,15,42049537,94.9,1476,165,415,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_scratch|metstab-low|scaffold|789|0||b280a186bf,,mat_large_scratch,metstab-low,clf,scaffold,789,0,0.6345348837209303,0.629026220977304,0.6861788617886179,,,,0.6626344086021505,0.7199597845643064,0.7114624505928854,,,,13,15,42049537,94.8,1476,165,415,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
mat_large_pretrained|metstab-low|scaffold|1011|0||b280a186bf,,mat_large_pretrained,metstab-low,clf,scaffold,1011,0,0.7462239271157995,0.7720811356436847,0.7223168654173765,,,,0.70863201911589,0.7473809574492936,0.7302904564315352,,,,13,15,42049537,94.0,1482,165,409,"{""batch_size"": 32, ""dropout"": 0.0, ""lr"": 0.0001}",b280a186bf,15,5,cuda,2.10.0+cu128,
